NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVPPI,QT_ING_RVQUILO,QT_ING_RVREFU,QT_ING_RVPOVT,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVIDOSO,QT_ING_RVINTERN,QT_ING_RVMEDAL,QT_ING_RVTRANS,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVPPI,QT_MAT_RVQUILO,QT_MAT_RVREFU,QT_MAT_RVPOVT,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVIDOSO,QT_MAT_RVINTERN,QT_MAT_RVMEDAL,QT_MAT_RVTRANS,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVPPI,QT_CONC_RVQUILO,QT_CONC_RVREFU,QT_CONC_RVPOVT,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVIDOSO,QT_CONC_RVINTERN,QT_CONC_RVMEDAL,QT_CONC_RVTRANS,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Arquitetura E Urbanismo,14333,Arquitetura e urbanismo,"""0731A02""",7,"Engenharia, produção e construção",73,Arquitetura e construção,731,Arquitetura e planejamento urbano,1.0,1,1,1,1,269,269,0,0,240,0,29,0,2957,2957,0,0,2861,0,96,0,258,191,67,258,0,241,0,241,0,0,0,0,0,14,0,3,0,234,15,2,4,2,0,1,151,31,73,2,0,1,1603,1149,454,1603,0,0,1080,417,69,20,10,4,3,946,209,401,11,3,33,239,185,54,239,0,0,52,159,22,4,2,0,0,141,28,62,0,1,7,255,3,1594,9,238,1,34,8,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,74,0,0,0,6,57,0,0,0,0,0,736,736,401,0,0,0,11,363,0,0,0,0,0,105,105,56,0,0,0,1,47,0,0,0,0,0,83,63,3,0,132,123,3,797,794,12,110,126,3,0,0,0,0,1752,258,1603,239,836,17,828,64,56,0,56,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Cênicas - Cenografia,23965,Artes cênicas,"""0215A01""",2,Artes e humanidades,21,Artes,215,Música e artes cênicas,1.0,1,1,1,1,33,33,0,0,25,0,8,0,379,379,0,0,375,0,4,0,24,15,9,24,0,24,0,24,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,10,4,10,0,0,0,107,81,26,107,0,0,67,28,6,4,2,0,0,52,16,34,1,0,4,13,10,3,13,0,0,4,9,0,0,0,0,0,10,0,1,0,0,2,24,0,107,0,13,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,11,0,0,0,0,7,0,0,0,0,0,46,46,35,0,0,0,0,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,15,1,0,16,8,0,61,45,1,5,8,0,0,0,0,0,145,24,107,13,57,8,48,4,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Cênicas - Direção Teatral,23977,Artes cênicas,"""0215A01""",2,Artes e humanidades,21,Artes,215,Música e artes cênicas,1.0,1,1,1,1,24,24,0,0,15,0,9,0,310,310,0,0,309,0,1,0,15,9,6,15,0,15,0,15,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,7,3,5,0,0,0,70,39,31,70,0,0,46,19,4,0,1,0,0,36,23,10,0,1,0,7,4,3,7,0,0,3,3,1,0,0,0,0,5,1,1,0,0,0,15,0,70,0,7,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,0,0,0,1,6,0,0,0,0,0,44,44,28,0,0,0,1,22,0,0,0,0,0,4,4,2,0,0,0,0,1,0,0,0,0,0,12,6,0,0,12,3,0,48,22,0,4,3,0,0,0,0,0,88,15,70,7,35,7,33,1,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Cênicas - Indumentária,35557,Artes cênicas,"""0215A01""",2,Artes e humanidades,21,Artes,215,Música e artes cênicas,1.0,1,1,1,1,35,35,0,0,25,0,10,0,203,203,0,0,187,0,16,0,30,23,7,30,0,27,0,27,0,0,0,0,0,3,0,0,0,24,3,1,1,1,0,0,10,7,12,1,0,0,121,99,22,121,0,0,80,24,8,6,3,0,0,48,35,35,1,1,1,16,12,4,16,0,0,5,6,3,1,1,0,0,5,7,4,0,0,0,30,0,121,0,16,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,10,0,0,0,2,8,0,0,0,0,0,63,63,47,0,0,0,2,37,0,0,0,0,0,10,10,9,0,0,0,0,7,0,0,0,0,0,13,13,0,0,17,13,0,74,47,0,11,5,0,0,0,0,0,147,30,121,16,53,2,47,9,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais,30273,Artes formação de professor,"""0114A01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,47,47,0,0,40,0,7,0,755,755,0,0,738,0,17,0,44,36,8,44,0,40,0,40,0,0,0,0,0,4,0,0,0,41,1,2,0,0,0,0,23,3,18,0,0,0,232,174,58,232,0,0,147,59,13,4,3,3,3,125,40,62,1,1,3,36,24,12,36,0,0,7,22,2,2,1,1,1,18,4,12,0,0,2,44,0,232,0,36,0,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,14,0,0,0,1,10,0,0,0,0,0,116,116,66,0,0,0,1,57,0,0,0,0,0,14,14,6,0,0,0,0,9,0,0,0,0,0,16,18,7,0,26,18,0,140,92,0,20,16,0,0,0,0,0,273,44,232,36,147,13,140,18,3,0,3,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais - Escultura,1175204,Artes visuais,"""0213A03""",2,Artes e humanidades,21,Artes,213,Belas artes,1.0,1,1,1,1,48,48,0,0,30,0,18,0,193,193,0,0,186,0,7,0,32,27,5,32,0,30,0,30,0,0,0,0,0,2,0,0,0,26,4,0,2,0,0,0,21,3,8,0,0,0,128,84,44,128,0,0,63,48,7,7,1,1,1,71,21,31,1,3,1,5,3,2,5,0,0,1,3,1,0,0,0,0,5,0,0,0,0,0,32,0,128,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,0,0,0,0,6,0,0,0,0,0,68,68,40,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,3,0,20,12,0,80,48,0,1,4,0,0,0,0,0,176,32,128,5,71,8,63,2,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais - Gravura,14340,Artes visuais,"""0213A03""",2,Artes e humanidades,21,Artes,213,Belas artes,1.0,1,1,1,1,29,29,0,0,25,0,4,0,173,173,0,0,170,0,3,0,28,18,10,28,0,28,0,28,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,16,4,8,0,0,0,134,91,43,134,0,0,89,29,9,5,2,0,0,66,27,38,0,1,2,8,5,3,8,0,0,1,5,1,1,0,0,0,6,0,1,0,1,0,28,0,134,0,8,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,0,0,0,1,9,0,0,0,0,0,66,66,42,0,0,0,1,38,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,17,11,0,76,58,0,2,6,0,0,0,0,0,159,28,134,8,54,3,52,2,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Astronomia,14324,Astronomia,"""0533A01""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,533,Física,1.0,1,1,1,1,44,44,0,0,30,0,14,0,515,515,0,0,512,0,3,0,23,7,16,23,0,22,0,22,0,0,0,0,0,1,0,0,1,19,1,0,0,1,1,0,13,4,5,0,0,1,121,56,65,121,0,0,87,22,6,4,1,0,1,80,9,28,2,0,2,16,12,4,16,0,0,8,4,2,2,0,0,0,11,3,1,0,0,1,23,0,121,0,16,0,8,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,0,0,0,4,0,0,0,0,0,52,52,24,0,0,0,0,21,0,0,0,0,0,5,5,2,0,0,0,0,2,0,0,0,0,0,18,16,4,0,13,10,0,60,61,0,6,10,0,0,0,0,0,159,23,121,16,49,1,42,6,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Biblioteconomia E Gestão De Unidades De Informação,99321,Biblioteconomia,"""0322B01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,322,Ciência da informação e museologia,1.0,1,1,1,1,133,133,0,0,90,0,43,0,391,391,0,0,381,0,10,0,38,25,13,38,0,38,0,38,0,0,0,0,0,0,0,0,0,32,3,0,2,0,1,0,15,7,16,0,0,0,146,112,34,146,0,0,113,16,6,3,1,5,2,64,28,49,0,0,5,21,16,5,21,0,0,13,4,1,1,0,0,2,8,1,11,0,0,1,38,0,146,0,21,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,13,0,0,0,1,8,0,0,0,0,0,78,78,50,0,0,0,1,39,0,0,0,0,0,11,11,5,0,0,0,0,6,0,0,0,0,0,14,19,2,0,26,12,0,90,56,0,12,9,0,0,0,0,0,181,38,146,21,92,14,88,8,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Biblioteconomia E Gestão De Unidades De Informação,1125885,Biblioteconomia,"""0322B01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,322,Ciência da informação e museologia,1.0,1,1,1,1,71,71,0,0,50,0,21,0,234,234,0,0,229,0,5,0,53,42,11,53,0,49,0,49,0,0,0,0,0,4,0,0,0,40,5,1,3,3,1,0,21,16,16,0,0,0,243,174,69,243,0,0,150,47,16,12,12,6,0,105,63,70,2,2,1,33,24,9,33,0,0,12,13,5,0,2,1,0,13,6,12,2,0,0,53,0,243,0,33,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,17,0,0,0,1,12,0,0,0,0,0,118,118,72,0,0,0,1,59,0,0,0,0,0,18,18,11,0,0,0,0,9,0,0,0,0,0,14,32,0,0,35,18,0,152,91,0,22,11,0,0,0,0,0,289,53,243,33,78,1,76,10,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciência Da Computação,85783,Ciência da computação,"""0613C01""",6,Computação e Tecnologias da Informação e Comunicação (TIC),61,Computação e Tecnologias da Informação e Comunicação (TIC),613,Análise e desenvolvimento de algoritmos e aplicações,1.0,1,1,1,1,120,120,0,0,100,0,20,0,2387,2387,0,0,2211,0,176,0,133,26,107,133,0,126,0,126,0,0,0,0,0,6,0,1,0,119,12,1,1,0,0,0,77,14,36,3,0,3,745,117,628,745,0,0,475,217,42,10,0,1,0,467,69,178,10,0,21,101,12,89,101,0,0,21,62,17,1,0,0,0,63,5,25,2,0,6,133,0,743,2,100,1,31,8,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,28,0,0,0,6,25,0,0,0,0,0,327,327,148,0,0,0,6,166,0,0,0,0,0,34,34,17,0,0,0,0,17,0,0,0,0,0,66,73,1,0,69,64,0,367,367,11,38,57,6,0,0,0,0,885,133,745,101,317,13,302,16,6,0,6,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Atuariais,14331,Ciências atuariais,"""0542C01""",5,"Ciências naturais, matemática e estatística",54,Matemática e estatística,542,Estatística,1.0,1,1,1,1,38,38,0,0,25,0,13,0,109,109,0,0,96,0,13,0,31,12,19,31,0,31,0,31,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,12,10,9,0,0,0,138,49,89,138,0,0,89,37,11,1,0,0,0,78,22,33,2,0,3,20,7,13,20,0,0,4,12,4,0,0,0,0,15,1,4,0,0,0,30,1,135,3,20,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,13,0,0,0,0,9,0,0,0,0,0,54,54,34,0,0,0,0,24,0,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,0,0,17,18,6,0,21,10,0,62,72,4,6,14,0,0,0,0,0,179,31,138,20,11,0,10,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas,44900,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,151,47,104,0,120,0,31,0,788,490,298,0,744,0,44,0,141,86,55,42,99,125,0,125,0,0,0,0,0,16,0,0,0,119,19,1,0,0,1,1,68,30,40,2,0,1,575,339,236,187,388,0,394,145,21,9,4,1,1,288,108,165,3,1,10,70,41,29,28,42,0,21,43,3,3,0,0,0,41,10,17,0,0,2,141,0,575,0,70,0,16,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,43,0,0,0,1,31,0,0,0,0,0,277,277,170,0,0,0,2,133,0,0,0,0,0,23,23,10,0,0,0,0,11,0,0,0,0,0,38,57,6,0,84,57,0,341,234,0,29,41,0,0,0,0,0,676,141,575,70,156,9,150,26,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Biologia Marinha,23976,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,6,34,0,0,22,10,2,0,0,0,0,17,7,10,0,0,0,11,10,1,11,0,0,6,5,0,0,0,0,0,7,2,2,0,0,0,0,0,34,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,11,0,0,0,0,6,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,14,0,5,6,0,0,0,0,0,36,0,34,11,14,0,13,4,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Biologia Vegetal,29106,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,6,17,0,0,9,7,0,0,1,0,0,9,3,5,0,0,0,11,8,3,11,0,0,5,6,0,0,0,0,0,6,3,2,0,0,0,0,0,17,0,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,5,0,0,0,0,0,7,7,4,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,11,6,0,7,4,0,0,0,0,0,20,0,17,11,11,0,11,8,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Ecologia,31957,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,5,5,0,0,0,0,5,0,5,5,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59,36,23,59,0,0,39,14,4,2,0,0,0,39,3,15,1,0,1,25,12,13,25,0,0,20,3,1,1,0,0,0,16,3,5,1,0,0,1,0,59,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,21,21,10,0,0,0,0,6,0,0,0,0,0,10,10,5,0,0,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,29,30,0,12,13,0,0,0,0,0,62,1,59,25,31,0,28,11,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Genética,31959,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,56,27,83,0,0,60,21,0,1,1,0,0,50,8,24,0,0,1,33,23,10,33,0,0,22,11,0,0,0,0,0,23,4,5,0,0,1,0,0,83,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18,0,0,0,0,15,0,0,0,0,0,13,13,7,0,0,0,0,7,0,0,0,0,0,4,1,1,0,0,0,0,35,47,1,14,19,0,0,0,0,0,89,0,83,33,32,0,30,10,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Zoologia,31958,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,11,26,0,0,12,12,2,0,0,0,0,15,4,7,0,0,0,13,7,6,13,0,0,5,6,2,0,0,0,0,9,1,3,0,0,0,0,0,26,0,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,0,0,0,0,3,0,0,0,0,0,7,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,8,5,0,0,0,0,0,26,0,26,13,15,0,15,5,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Biofísica,112584,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,50,50,0,0,30,0,20,0,146,146,0,0,126,0,20,0,43,24,19,43,0,43,0,43,0,0,0,0,0,0,0,0,0,34,6,2,0,1,0,0,19,5,19,0,0,0,122,79,43,122,0,0,89,25,5,2,1,0,0,64,10,46,2,0,0,22,17,5,22,0,0,10,9,3,0,0,0,0,17,1,3,1,0,0,43,0,120,2,21,1,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,16,0,0,0,0,12,0,0,0,0,0,56,56,33,0,0,0,0,29,0,0,0,0,0,5,5,1,0,0,0,0,3,0,0,0,0,0,12,16,4,0,24,19,0,63,59,0,9,13,0,0,0,0,0,154,43,122,22,75,21,66,16,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Microbiologia E Imunologia,112586,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,91,91,0,0,50,0,41,0,409,409,0,0,384,0,25,0,56,46,10,56,0,51,0,51,0,0,0,0,0,5,0,0,0,49,6,1,0,0,0,0,29,8,19,0,0,0,188,143,45,188,0,0,158,23,4,3,0,0,0,105,25,56,0,0,2,30,21,9,30,0,0,25,4,1,0,0,0,0,22,2,5,0,0,1,56,0,188,0,30,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,17,0,0,0,0,12,0,0,0,0,0,91,91,53,0,0,0,0,55,0,0,0,0,0,14,14,3,0,0,0,0,8,0,0,0,0,0,18,17,0,0,30,26,0,99,89,0,14,16,0,0,0,0,0,223,56,188,30,97,4,93,22,1,0,1,0
